pct_tl_open_L6M,pct_tl_closed_L6M,Tot_TL_closed_L12M,pct_tl_closed_L12M,Tot_Missed_Pmnt,CC_TL,Home_TL,PL_TL,Secured_TL,Unsecured_TL,Other_TL,Age_Oldest_TL,Age_Newest_TL,time_since_recent_payment,max_recent_level_of_deliq,num_deliq_6_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,CC_enq_L12m,PL_enq_L12m,time_since_recent_enq,enq_L3m,NETMONTHLYINCOME,Time_With_Curr_Empr,CC_Flag,PL_Flag,pct_PL_enq_L6m_of_ever,pct_CC_enq_L6m_of_ever,HL_Flag,GL_Flag,EDUCATION,Approved_Flag,MARITALSTATUS_Married,MARITALSTATUS_Single,GENDER_F,GENDER_M,last_prod_enq2_AL,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_AL,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,Income_Bucket,Risk_Profile
0.222,0.0,2,0.222,0,0,0,0,1,8,0,76,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,15000,30,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,9,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,25000,62,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,29,29,176,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,25000,180,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.5,0.0,0,0.0,0,0,0,0,1,1,0,12,4,61,0,0,0,7,0,0,0,0,0,0,0,0,1,2,1,27000,101,0,0,1.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.667,0.333,1,0.333,0,0,0,1,0,3,1,47,3,50,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,15000,246,0,1,1.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,1,25,1,0,193,24,495,0,0,0,0,0,0,0,0,0,0,0,0,0,2388,0,21000,48,0,1,0.0,0.0,1,0,3,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.333,0.5,3,0.5,1,0,0,0,0,6,1,20,3,47,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,28000,131,0,0,0.0,1.0,0,0,3,P2,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.5,0.0,0,0.0,1,0,0,0,2,0,0,10,2,43,0,0,0,2,0,0,0,0,0,0,0,0,0,285,0,28000,44,0,0,0.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,2,0,11,7,38,23,0,0,0,0,0,0,0,0,0,23,1,0,3,1,17002,50,0,0,0.0,0.0,0,0,3,P3,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,63,63,922,180,0,1,0,0,0,0,0,0,0,180,0,1,298,0,20000,34,0,0,0.0,0.0,0,0,3,P4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,High Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,24,24,107,0,0,0,0,0,0,0,0,0,0,0,0,0,756,0,20000,94,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,9,9,53,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,15500,78,0,0,0.0,0.0,0,0,1,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,14,14,96,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,17000,30,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.75,0.25,1,0.25,3,0,0,1,0,4,1,9,1,76,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,25000,43,0,1,1.0,0.0,0,0,3,P4,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Low Risk
1.0,0.0,0,0.0,1,0,0,0,0,2,0,6,2,92,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,27000,116,0,0,0.0,0.0,0,0,2,P4,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.286,0.286,2,0.286,1,1,0,1,4,3,1,58,5,39,0,0,0,10,0,0,0,0,0,0,0,0,0,54,2,50000,37,1,1,0.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,1,0.25,0,0,0,0,1,3,0,30,11,48,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,30000,94,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.333,0.0,1,0.167,2,0,0,1,1,5,1,23,1,31,7,0,0,0,0,0,0,0,0,0,7,0,5,2,8,25000,56,0,1,0.8,0.0,0,0,2,P4,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.2,0.0,1,0.2,0,0,0,0,5,0,0,32,3,31,0,0,0,21,0,0,0,0,0,0,0,0,0,2,2,12000,70,0,0,0.0,0.0,1,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,4,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,15000,128,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,53,53,987,0,0,0,0,0,0,0,0,0,0,0,0,0,1596,0,15000,125,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,67,67,597,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,0,9000,75,0,0,0.0,0.0,0,0,2,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,1,2,145,18,48,0,0,0,11,0,0,0,0,0,0,0,0,0,363,0,30000,191,0,0,0.0,0.0,0,0,1,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.333,0.083,3,0.25,0,0,0,0,3,9,2,31,3,19,20,0,0,0,0,0,0,0,0,0,20,1,4,18,3,24500,65,0,0,0.5,0.0,0,0,3,P4,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Medium Risk
0.182,0.0,1,0.091,1,2,0,3,1,10,0,59,4,32,0,0,0,0,0,0,0,0,0,0,0,6,1,3,3,35000,45,1,1,0.25,0.143,0,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,11,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,18326,69,0,0,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,37,37,410,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,14000,48,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.5,0.0,0,0.0,1,0,0,0,1,1,0,33,1,986,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,12000,34,0,0,1.0,0.0,1,0,1,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.933,0.8,12,0.8,2,0,0,0,14,1,0,12,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,36000,134,0,0,0.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,1,0.167,0,0,1,0,6,0,1,65,8,54,0,0,0,6,0,0,0,0,0,0,0,0,0,6,1,35000,130,0,0,0.0,0.0,1,1,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.5,0.0,0,0.0,0,0,0,0,0,2,0,9,3,31,0,0,0,0,0,0,0,0,0,0,0,1,0,90,1,20000,66,0,0,0.0,1.0,0,0,2,P2,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,24,24,57,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,29000,69,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,3,0,32,20,411,5,0,0,0,0,0,0,0,0,0,5,0,0,237,0,33000,149,0,0,0.0,0.0,0,0,2,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.5,1,0.5,0,0,0,0,1,1,1,18,7,34,30,0,0,8,0,0,0,0,0,0,30,0,0,538,0,20000,100,0,0,0.0,0.0,0,0,1,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,1,0,0,1,2,0,150,38,883,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,45000,69,1,0,0.0,0.0,0,0,4,P1,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Medium Income,Low Risk
0.2,0.2,2,0.4,0,0,0,1,0,5,1,31,4,40,0,0,0,10,0,0,0,0,0,0,0,0,1,122,0,55000,195,0,1,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,High Income,Low Risk
0.059,0.118,2,0.118,0,0,0,0,15,2,1,159,2,44,0,0,0,8,0,0,0,0,0,0,0,0,0,6,1,25000,244,0,0,0.0,0.0,1,0,2,P1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Low Income,Low Risk
0.333,0.0,0,0.0,0,0,0,0,2,1,1,12,4,36,10,1,0,0,0,0,0,0,0,0,10,0,0,3,1,19000,71,0,0,0.0,0.0,0,0,2,P3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.143,0.0,0,0.0,0,0,0,0,7,0,3,77,3,66,0,0,0,9,0,0,0,0,0,0,0,1,0,54,1,20000,60,0,0,0.0,1.0,1,0,3,P1,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,5,0,1,104,58,492,0,0,0,1,0,0,0,0,0,0,0,0,0,1772,0,20000,64,0,0,0.0,0.0,1,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.4,0.0,0,0.0,0,0,0,3,2,3,2,51,4,114,0,0,0,25,5,0,0,0,0,0,0,0,0,19,1,20000,222,0,1,0.0,0.0,0,0,3,P1,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,27,27,115,30,0,0,0,0,0,0,0,0,0,30,0,0,807,0,11000,14,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.6,0.2,2,0.4,2,0,0,1,0,5,1,16,4,50,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,20000,51,0,1,0.75,0.0,0,0,2,P3,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.05,0.15,3,0.15,2,0,0,0,12,8,4,58,1,77,24,0,0,0,0,0,0,0,0,0,9,0,2,12,4,20000,71,0,0,0.667,0.0,1,0,3,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.077,0.0,2,0.154,2,0,0,0,13,0,1,87,5,379,89,0,1,17,0,0,0,0,0,0,89,0,0,1075,0,25000,128,0,0,0.0,0.0,1,0,2,P2,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,Low Income,High Risk
0.667,0.333,1,0.333,1,0,0,0,2,1,1,15,3,86,29,0,0,0,0,0,0,0,0,0,29,0,0,29,1,15000,120,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,4,0,0,0,7,0,6,64,7,1650,0,0,0,5,0,0,0,0,0,0,0,0,0,1930,0,60000,362,0,0,0.0,0.0,0,0,1,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,High Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,3,0,0,5,5,152,0,0,0,15,0,0,0,0,0,0,0,0,0,4,2,30000,45,0,0,0.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,Low Risk
0.75,0.0,0,0.0,1,0,0,0,1,3,0,29,3,36,15,0,0,0,0,0,0,0,0,0,15,0,6,24,6,15000,43,0,0,1.0,0.0,0,0,3,P4,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,1,33,33,64,0,0,0,11,0,0,0,0,0,0,0,0,1,83,2,25000,102,0,0,1.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,6,0,0,0,17,1,14,62,16,198,30,0,2,2,0,0,0,0,0,0,30,0,0,466,0,15000,60,0,0,0.0,0.0,1,0,2,P2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,21,21,491,0,0,0,11,0,0,0,0,0,0,0,0,0,347,0,40000,191,0,0,0.0,0.0,1,0,3,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.833,0.0,0,0.0,1,0,0,1,0,6,4,8,3,60,0,0,0,0,0,0,0,0,0,0,0,0,3,90,1,40000,101,0,1,1.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,4,0.286,1,0,0,0,14,0,2,69,7,221,0,0,0,24,0,0,0,0,0,0,0,0,2,9,2,35000,36,0,0,1.0,0.0,1,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,2,1,97,12,162,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,15000,96,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,34,34,33,3,0,0,1,0,0,0,0,0,0,3,0,0,1007,0,48000,77,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,Medium Income,Medium Risk
0.25,0.0,0,0.0,0,0,0,1,0,4,1,12,6,34,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,25000,170,0,1,1.0,0.0,0,0,3,P4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,2,24,24,55,27,0,0,0,0,0,0,0,0,0,27,0,0,2,1,13000,135,0,0,0.0,0.0,0,0,2,P2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,1,1,0,28,7,32,0,0,0,0,0,0,0,0,0,0,0,0,1,208,0,25000,300,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.042,0.0,2,0.083,1,7,0,8,1,23,1,74,2,29,0,0,0,0,0,0,0,0,0,0,0,1,0,20,2,60000,54,1,1,0.0,0.1,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,High Income,Low Risk
0.0,0.0,0,0.0,0,3,0,4,1,8,1,137,17,37,3,0,0,0,0,0,0,0,0,0,3,2,7,54,6,35000,38,1,1,0.286,0.286,0,0,3,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,1,0,0,0,1,0,19,19,158,0,0,0,0,0,0,0,0,0,0,0,0,1,199,0,65000,152,1,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,High Income,Low Risk
0.0,0.143,2,0.286,0,0,0,0,7,0,0,39,8,49,11,0,0,0,0,0,0,0,0,0,11,0,0,1178,0,12000,86,0,0,0.0,0.0,1,0,1,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,4,1,41,20,394,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,45000,77,0,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,Medium Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,1,0,0,19,19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,20000,65,0,0,0.0,0.0,0,0,3,P3,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.077,0.0,1,0.077,1,0,0,2,11,2,3,86,2,318,0,0,0,13,0,0,0,0,0,0,0,0,2,346,0,45000,186,0,1,0.0,0.0,1,0,4,P1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
1.0,0.5,2,0.5,0,0,0,2,2,2,2,5,3,92,0,0,0,1,0,0,0,0,0,0,0,2,4,3,2,52000,106,0,1,0.667,0.667,0,0,2,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,High Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,13,13,150,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,35000,191,0,0,0.0,0.0,0,0,3,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,7,1,0,40,8,49,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,20000,63,0,0,0.0,0.0,1,0,2,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,7,7,106,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,19000,62,0,0,0.5,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,Low Income,Low Risk
0.25,0.0,0,0.0,0,0,1,1,2,2,1,76,6,70,0,0,0,0,0,0,0,0,0,0,0,0,1,201,0,25000,39,0,1,0.0,0.0,0,1,3,P1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,Low Income,Low Risk
0.136,0.136,8,0.364,0,0,0,0,6,16,7,124,3,44,0,0,0,16,0,0,0,0,0,0,0,1,0,77,1,28000,64,0,0,0.0,0.0,1,0,1,P1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.5,0.0,0,0.0,0,1,0,0,0,2,0,21,1,459,6,0,0,0,0,0,0,0,0,0,6,1,0,2,2,24000,56,1,0,0.0,1.0,0,0,2,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,1,0,3,0,31,15,25,2,0,0,0,0,0,0,0,0,0,2,0,0,452,0,18000,95,0,1,0.0,0.0,0,0,2,P3,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,Low Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,8,8,69,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,45000,131,0,0,0.714,0.0,0,0,1,P4,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,1,0,27,27,616,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,35000,152,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,83,83,1953,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,25000,130,0,0,1.0,0.0,0,0,1,P3,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.25,1,0.25,1,0,0,1,2,2,0,42,9,72,0,0,0,0,0,0,0,0,0,0,0,0,2,265,0,28000,66,0,1,0.0,0.0,0,0,2,P2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,Medium Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,0,1,0,5,5,112,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,22000,68,0,0,1.0,0.0,0,0,3,P3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,Low Risk
0.25,0.0,0,0.0,0,0,0,3,1,3,1,129,4,98,52,0,0,10,0,0,0,0,0,0,52,0,0,30,1,25000,363,0,1,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,Low Income,High Risk
0.5,0.0,0,0.0,0,0,0,0,0,2,0,8,6,85,0,0,0,0,0,0,0,0,0,0,0,0,1,183,0,20000,81,0,0,0.0,0.0,0,0,3,P2,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,50,50,1160,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,21000,30,0,0,0.0,0.0,0,0,1,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,1,0,0,1,2,0,34,8,89,0,0,0,0,0,0,0,0,0,0,0,0,1,242,0,21000,65,1,0,0.0,0.0,0,0,1,P2,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,0,93,88,982,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,0,19000,50,0,0,0.0,0.0,0,0,2,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,1,0,0,53,53,789,26,0,0,0,0,0,0,0,0,0,26,0,0,1591,0,20500,64,0,0,0.0,0.0,0,0,2,P4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.6,0.0,1,0.2,3,0,0,0,0,5,1,28,1,212,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,25000,191,0,0,0.5,0.0,0,0,1,P3,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,1,0,0,0,3,0,2,17,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,25000,75,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Low Risk
1.0,0.0,0,0.0,0,0,0,0,1,0,0,5,5,47,0,0,0,0,0,0,0,0,0,0,0,0,1,38,1,30000,61,0,0,1.0,0.0,0,0,3,P3,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,Medium Income,Low Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,12,12,168,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,16000,32,0,0,0.0,0.0,0,0,3,P2,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,4,0,2,64,15,17,22,2,0,8,0,0,0,0,0,0,22,0,0,1043,0,18000,126,0,0,0.0,0.0,0,0,2,P2,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,Low Income,Medium Risk
0.0,1.0,1,1.0,0,0,0,0,0,1,0,12,12,135,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,16400,40,0,0,1.0,0.0,0,0,3,P4,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,Low Income,Low Risk
0.0,0.0,1,0.1,0,0,0,0,2,8,7,64,17,81,30,0,0,20,0,0,0,0,0,0,30,0,1,258,0,28000,98,0,0,0.0,0.0,0,0,2,P2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,Medium Income,Medium Risk
0.0,0.0,0,0.0,0,0,0,0,2,0,2,37,22,56,0,0,0,10,0,0,0,0,0,0,0,0,0,676,0,35000,284,0,0,0.0,0.0,0,0,2,P1,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,Medium Income,Low Risk
0.4,0.0,0,0.0,2,0,0,0,4,1,4,96,2,851,89,0,2,0,0,0,0,0,0,0,89,0,1,7,3,59000,246,0,0,1.0,0.0,1,0,1,P3,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,High Income,High Risk
0.5,0.0,0,0.0,1,1,0,0,1,1,0,10,4,59,0,0,0,3,0,0,0,0,0,0,0,2,0,138,0,44000,23,1,0,0.0,0.333,1,0,3,P2,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,Medium Income,Low Risk
0.167,0.0,0,0.0,0,0,0,2,0,6,0,65,4,72,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,40000,146,0,1,0.5,0.0,0,0,2,P2,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,Medium Income,Low Risk
0.0,0.0,0,0.0,0,0,0,0,0,5,1,34,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,29000,65,0,0,0.0,0.0,0,0,3,P2,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Medium Income,Low Risk
0.154,0.308,5,0.385,0,0,0,1,0,13,3,29,3,75,0,0,0,0,0,0,0,0,0,0,0,0,2,171,0,12000,26,0,1,0.333,0.0,0,0,3,P2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Low Income,Low Risk
0.0,0.0,0,0.0,1,0,0,1,3,2,0,154,17,36,4,0,0,0,0,0,0,0,0,0,4,0,0,525,0,30000,99,0,1,0.0,0.0,0,0,2,P2,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,Medium Income,Medium Risk
0.6,0.2,1,0.2,2,0,0,0,3,2,0,148,1,65,0,0,0,0,0,0,0,0,0,0,0,0,2,40,2,48000,122,0,0,1.0,0.0,1,0,3,P1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium Income,Low Risk
